"","STATE","STATENAME","ST_CASE","VE_FORMS","VEH_NO","PER_NO","STR_VEH","COUNTY","DAY","DAYNAME","MONTH","MONTHNAME","HOUR","HOURNAME","MINUTE","MINUTENAME","RUR_URB","RUR_URBNAME","FUNC_SYS","FUNC_SYSNAME","HARM_EV","HARM_EVNAME","MAN_COLL","MAN_COLLNAME","SCH_BUS","SCH_BUSNAME","MAKE","MAKENAME","MAK_MOD","BODY_TYP","BODY_TYPNAME","MOD_YEAR","MOD_YEARNAME","TOW_VEH","TOW_VEHNAME","SPEC_USE","SPEC_USENAME","EMER_USE","EMER_USENAME","ROLLOVER","ROLLOVERNAME","IMPACT1","IMPACT1NAME","FIRE_EXP","FIRE_EXPNAME","AGE","AGENAME","SEX","SEXNAME","PER_TYP","PER_TYPNAME","INJ_SEV","INJ_SEVNAME","SEAT_POS","SEAT_POSNAME","REST_USE","REST_USENAME","REST_MIS","REST_MISNAME","AIR_BAG","AIR_BAGNAME","EJECTION","EJECTIONNAME","EJ_PATH","EJ_PATHNAME","EXTRICAT","EXTRICATNAME","DRINKING","DRINKINGNAME","ALC_DET","ALC_DETNAME","ALC_STATUS","ALC_STATUSNAME","ATST_TYP","ATST_TYPNAME","ALC_RES","ALC_RESNAME","DRUGS","DRUGSNAME","DRUG_DET","DRUG_DETNAME","DSTATUS","DSTATUSNAME","HOSPITAL","HOSPITALNAME","DOA","DOANAME","DEATH_DA","DEATH_DANAME","DEATH_MO","DEATH_MONAME","DEATH_YR","DEATH_YRNAME","DEATH_HR","DEATH_HRNAME","DEATH_MN","DEATH_MNNAME","DEATH_TM","DEATH_TMNAME","LAG_HRS","LAG_HRSNAME","LAG_MINS","LAG_MINSNAME","P_SF1","P_SF1NAME","P_SF2","P_SF2NAME","P_SF3","P_SF3NAME","WORK_INJ","WORK_INJNAME","HISPANIC","HISPANICNAME","LOCATION","LOCATIONNAME","HELM_USE","HELM_USENAME","HELM_MIS","HELM_MISNAME"
"171",39,"Ohio",390247,2,1,1,0,49,1,1,5,"May",0,"0:00am-0:59am",32,"32",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",67,"Scion","Scion xB (2012 on.  See Toyota for 2004-2011)",6,"Station Wagon (excluding van and truck based)",2012,"2012",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",26,"26 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",1,"Possible Injury (C)",11,"Front Seat, Left Side",99,"Reported as Unknown",7,"None Used/Not Applicable",98,"Not Reported",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",276,"0.276 % BAC",0,"No (drugs not involved)",8,"Not Reported",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"172",39,"Ohio",390324,4,3,2,0,51,27,27,5,"May",16,"4:00pm-4:59pm",7,"7",1,"Rural",1,"Interstate",26,"Other Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",12,"Ford","Ford F-Series pickup",34,"Light Pickup",2015,"2015",1,"One Trailing Unit",0,"No Special Use",0,"Not Applicable",0,"No Rollover",13,"Top",0,"No or Not Reported",42,"42 Years",2,"Female",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",13,"Front Seat, Right Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",9,"Deployment- Unknown Location",0,"Not Ejected",0,"Ejection Path Not Applicable",9,"Unknown",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",60,"0.060 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",27,"27",5,"May",2019,"2019",16,"16:00-16:59",15,"15",1615,"1615",0,"0",8,"8",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"173",39,"Ohio",390368,1,1,1,0,35,16,16,6,"June",0,"0:00am-0:59am",34,"34",2,"Urban",1,"Interstate",59,"Traffic Sign Support",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",24,"Saturn","Saturn Vue",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2007,"2007",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",47,"47 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",9,"Deployment- Unknown Location",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",245,"0.245 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",16,"16",6,"June",2019,"2019",1,"1:00-1:59",25,"25",125,"125",0,"0",51,"51",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"174",39,"Ohio",390611,1,1,1,0,35,11,11,8,"August",20,"8:00pm-8:59pm",30,"30",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",18,"Buick / Opel","Buick / Opel Lucerne",4,"4-door sedan, hardtop",2010,"2010",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",11,"11 Clock Point",0,"No or Not Reported",67,"67 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Reported as Unknown",7,"None Used/Not Applicable",9,"Deployment- Unknown Location",0,"Not Ejected",0,"Ejection Path Not Applicable",9,"Unknown",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",137,"0.137 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",11,"11",8,"August",2019,"2019",21,"21:00-21:59",13,"13",2113,"2113",0,"0",43,"43",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"175",39,"Ohio",390724,1,1,1,0,49,14,14,9,"September",1,"1:00am-1:59am",43,"43",2,"Urban",1,"Interstate",24,"Guardrail Face",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",37,"Honda","Honda 450-749 cc",80,"Two Wheel Motorcycle (excluding motor scooters)",2005,"2005",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",2,"2 Clock Point",0,"No or Not Reported",38,"38 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",120,"0.120 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",14,"14",9,"September",2019,"2019",2,"2:00-2:59",2,"2",202,"202",0,"0",19,"19",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",19,"Helmet, Unknown if DOT-Compliant",0,"No Indication of Mis-Use"
"176",39,"Ohio",390826,2,0,1,1,35,11,11,9,"September",2,"2:00am-2:59am",1,"1",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",7,"Sideswipe - Same Direction",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"26 Years",2,"Female",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",133,"0.133 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",11,"11",9,"September",2019,"2019",2,"2:00-2:59",27,"27",227,"227",0,"0",26,"26",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",20,"Shoulder/Roadside",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant"
"177",39,"Ohio",390949,1,1,1,0,49,27,27,10,"October",20,"8:00pm-8:59pm",4,"4",2,"Urban",1,"Interstate",24,"Guardrail Face",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",2,"Jeep / Kaiser-Jeep / Willys- Jeep","Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2006,"2006",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",98,"Not Reported",0,"No or Not Reported",29,"29 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",9,"Deployment- Unknown Location",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",150,"0.150 % BAC",1,"Yes (drugs involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",27,"27",10,"October",2019,"2019",20,"20:00-20:59",14,"14",2014,"2014",0,"0",10,"10",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"178",39,"Ohio",391051,2,1,1,0,113,17,17,3,"March",20,"8:00pm-8:59pm",10,"10",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",63,"KIA","KIA Forte",4,"4-door sedan, hardtop",2015,"2015",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",21,"21 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",3,"Suspected Serious Injury (A)",11,"Front Seat, Left Side",98,"Not Reported",7,"None Used/Not Applicable",9,"Deployment- Unknown Location",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",99,"0.099 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",1,"EMS Air",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"179",46,"South Dakota",460008,2,1,1,0,99,5,5,3,"March",20,"8:00pm-8:59pm",5,"5",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",2,"Jeep / Kaiser-Jeep / Willys- Jeep","Jeep / Kaiser-Jeep / Willys- Jeep Grand Cherokee (For 2014 on.  Use model 404 for model years prior to 2013.)",15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2014,"2014",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",43,"43 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",2,"Deployed- Side (door, seatback)",1,"Totally Ejected",6,"Through Roof Opening (sun-roof, convertible top down)",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",171,"0.171 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",5,"5",3,"March",2019,"2019",20,"20:00-20:59",20,"20",2020,"2020",0,"0",15,"15",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"180",55,"Wisconsin",550011,1,1,3,0,117,18,18,1,"January",22,"10:00pm-10:59pm",45,"45",2,"Urban",1,"Interstate",42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",20,"Chevrolet","Chevrolet G-series van",21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",2001,"2001",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",20,"20 Years",2,"Female",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",21,"Second Seat, Left Side",99,"Reported as Unknown",7,"None Used/Not Applicable",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",46,"0.046 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",18,"18",1,"January",2019,"2019",22,"22:00-22:59",52,"52",2252,"2252",0,"0",7,"7",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"181",55,"Wisconsin",550269,1,1,1,0,71,17,17,7,"July",13,"1:00pm-1:59pm",40,"40",1,"Rural",1,"Interstate",34,"Ditch",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",47,"Saab","Saab 9-7x",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2007,"2007",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",11,"11 Clock Point",0,"No or Not Reported",35,"35 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",3,"Deployed- Curtain (roof)",1,"Totally Ejected",1,"Through Side Door Opening",0,"Not Extricated or Not Applicable",0,"No (Alcohol Not Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",13,"0.013 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",17,"17",7,"July",2019,"2019",13,"13:00-13:59",52,"52",1352,"1352",0,"0",12,"12",0,"None",0,"None",0,"None",0,"No",1,"Mexican",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"182",55,"Wisconsin",550474,1,1,1,0,139,8,8,11,"November",3,"3:00am-3:59am",30,"30",2,"Urban",1,"Interstate",18,"Other Object (not fixed)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",54,"Acura","Acura TL",4,"4-door sedan, hardtop",2013,"2013",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",9,"Rollover, Unknown Type",12,"12 Clock Point",0,"No or Not Reported",20,"20 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",119,"0.119 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",8,"8",11,"November",2019,"2019",3,"3:00-3:59",30,"30",330,"330",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"183",2,"Alaska",20019,1,1,1,0,170,30,30,4,"April",4,"4:00am-4:59am",0,"0",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",48,"Subaru","Subaru Legacy/Outback(prior to 2003 only; see 045 for 2003 on)",4,"4-door sedan, hardtop",1999,"1999",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",21,"21 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",3,"Suspected Serious Injury (A)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",129,"0.129 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",8,"Not Reported",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"184",2,"Alaska",20056,2,1,1,0,170,17,17,11,"November",20,"8:00pm-8:59pm",0,"0",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",20,"Chevrolet","Chevrolet Cobalt",4,"4-door sedan, hardtop",2005,"2005",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",72,"72 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",188,"0.188 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",17,"17",11,"November",2019,"2019",20,"20:00-20:59",24,"24",2024,"2024",0,"0",24,"24",0,"None",0,"None",0,"None",9,"Unknown",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"185",4,"Arizona",40101,1,1,2,0,13,17,17,2,"February",0,"0:00am-0:59am",26,"26",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",12,"Ford","Ford Taurus/Taurus X",4,"4-door sedan, hardtop",2004,"2004",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",9,"Rollover, Unknown Type",0,"Non-Collision",0,"No or Not Reported",23,"23 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",13,"Front Seat, Right Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",148,"0.148 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",17,"17",2,"February",2019,"2019",0,"0:00-0:59",26,"26",26,"26",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"186",4,"Arizona",40126,1,1,1,0,3,5,5,3,"March",14,"2:00pm-2:59pm",35,"35",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",19,"Cadillac","Cadillac XLR",1,"Convertible(excludes sun-roof,t-bar)",2004,"2004",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",2,"Rollover, Untripped",0,"Non-Collision",0,"No or Not Reported",70,"70 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",1,"Totally Ejected",6,"Through Roof Opening (sun-roof, convertible top down)",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",5,"Observed",2,"Test Given",1,"Blood",73,"0.073 % BAC",0,"No (drugs not involved)",8,"Not Reported",0,"Test Not Given",1,"EMS Air",0,"Not Applicable",9,"9",3,"March",2019,"2019",15,"15:00-15:59",22,"22",1522,"1522",96,"96",47,"47",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"187",4,"Arizona",40127,2,1,1,0,13,5,5,3,"March",19,"7:00pm-7:59pm",44,"44",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",72,"Harley-Davidson","Harley-Davidson 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2004,"2004",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",55,"55 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",251,"0.251 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",6,"6",3,"March",2019,"2019",2,"2:00-2:59",45,"45",245,"245",7,"7",1,"1",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",17,"No Helmet",7,"None Used/Not Applicable"
"188",4,"Arizona",40259,5,1,1,0,21,14,14,4,"April",23,"11:00pm-11:59pm",20,"20",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",7,"Sideswipe - Same Direction",0,"No",37,"Honda","Honda HR-V",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2016,"2016",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",98,"Not Reported",0,"No or Not Reported",21,"21 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",127,"0.127 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",14,"14",4,"April",2019,"2019",23,"23:00-23:59",47,"47",2347,"2347",0,"0",27,"27",0,"None",0,"None",0,"None",0,"No",1,"Mexican",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"189",4,"Arizona",40287,2,1,1,0,13,28,28,4,"April",6,"6:00am-6:59am",46,"46",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",32,"Audi","Audi A3",4,"4-door sedan, hardtop",2015,"2015",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",20,"20 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",19,"0.019 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",28,"28",4,"April",2019,"2019",7,"7:00-7:59",12,"12",712,"712",0,"0",26,"26",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"190",4,"Arizona",40490,1,1,1,0,13,14,14,7,"July",18,"6:00pm-6:59pm",37,"37",2,"Urban",1,"Interstate",42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",35,"Nissan/Datsun","Nissan/Datsun Versa",5,"5-door/4-door hatchback",2008,"2008",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",82,"Right-Front Side",0,"No or Not Reported",21,"21 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",28,"0.028 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",14,"14",7,"July",2019,"2019",18,"18:00-18:59",38,"38",1838,"1838",0,"0",1,"1",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
