"","STATE","ST_CASE","VE_FORMS","VEH_NO","PER_NO","N_MOT_NO","COUNTY","DAY","MONTH","HOUR","MINUTE","ROAD_FNC","HARM_EV","MAN_COLL","SCH_BUS","MAKE","MAK_MOD","BODY_TYP","MOD_YEAR","VINTYPE","VINMAKE","VINA_MOD","VIN_BT","VINMODYR","VIN_LNGT","VIN_WGT","WGTCD_TR","WHLBS_LG","WHLBS_SH","SER_TR","FUELCODE","MCYCL_DS","TOW_VEH","SPEC_USE","EMER_USE","ROLLOVER","IMPACT1","IMPACT2","FIRE_EXP","AGE","SEX","PER_TYP","INJ_SEV","SEAT_POS","REST_USE","REST_MIS","AIR_BAG","EJECTION","EJ_PATH","EXTRICAT","DRINKING","ALC_DET","ALC_STATUS","ATST_TYP","ALC_RES","DRUGS","DRUG_DET","DSTATUS","DRUGTST1","DRUGTST2","DRUGTST3","DRUGRES1","DRUGRES2","DRUGRES3","HOSPITAL","DOA","DEATH_DA","DEATH_MO","DEATH_YR","DEATH_HR","DEATH_MN","DEATH_TM","LAG_HRS","LAG_MINS","P_SF1","P_SF2","P_SF3","CERT_NO","WORK_INJ","HISPANIC","RACE","LOCATION"
"69",42,420052,3,2,1,0,101,1,1,3,3,11,12,1,0,12,12035,4,1999,"P","FORD","LXC","4D",99,17,2774,NA,0,1065,NA,"G",NA,0,0,0,0,6,6,0,45,1,1,4,11,99,0,20,2,1,1,8,9,2,1,19,8,8,2,1,0,0,1,0,0,0,7,1,1,2010,3,42,342,0,39,0,0,0,"************",0,99,99,0
"70",42,420145,1,1,1,0,89,5,3,22,35,11,35,0,0,37,37032,2,1996,"P","HOND","UER","CP",96,17,2930,NA,0,1069,NA,"G",NA,0,0,0,1,12,12,0,31,1,1,4,11,7,0,20,1,9,0,1,5,2,1,16,0,7,2,1,0,0,997,0,0,0,7,5,3,2010,23,26,2326,0,51,0,0,0,"************",0,99,99,0
"71",42,420160,1,0,1,1,133,5,3,0,10,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,5,4,0,96,8,97,8,0,0,1,5,2,1,30,0,7,2,1,0,0,1,0,0,0,7,6,3,2010,0,10,10,24,0,0,0,0,"************",0,99,99,11
"72",42,420308,1,1,1,0,81,2,5,1,40,11,35,0,0,12,12017,4,2000,"P","FORD","TSS","4D",0,17,3333,NA,0,1085,NA,"F",NA,0,0,0,1,12,0,0,24,1,1,4,11,7,0,20,1,2,0,1,1,2,1,33,0,7,2,1,0,0,1,0,0,0,7,2,5,2010,2,40,240,1,0,0,0,0,"************",0,99,99,0
"73",42,420346,1,1,1,0,81,11,5,3,12,11,24,0,0,12,12016,4,2003,"P","FORD","CVP","4D",3,17,3946,NA,0,1147,NA,"G",NA,0,0,0,0,11,11,1,24,1,1,3,11,3,0,1,0,0,0,1,1,2,1,5,0,7,2,1,0,0,997,0,0,1,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"74",42,420350,1,1,1,0,91,29,5,2,40,11,24,0,0,37,37032,4,2000,"P","HOND","UEX","4D",0,17,3285,NA,0,1069,NA,"G",NA,0,0,0,0,12,12,0,28,1,1,4,11,7,0,8,0,0,1,1,5,2,1,14,0,7,2,1,0,0,1,0,0,0,7,29,5,2010,99,99,9999,999,99,0,0,0,"************",0,99,99,0
"75",42,420351,1,1,1,0,45,28,5,0,15,11,24,0,0,37,37421,15,2003,"P","HOND","PIL","UT",3,17,4439,NA,0,1063,NA,"G",NA,0,0,0,1,10,0,0,35,1,1,4,11,7,0,8,2,2,1,1,1,2,1,18,0,1,2,1,0,0,1,0,0,0,7,28,5,2010,0,22,22,0,7,0,0,0,"************",0,99,99,0
"76",42,420472,2,1,1,0,89,7,5,3,9,11,12,7,0,12,12401,14,2003,"P","FORD","EPR","UT",3,17,4094,NA,0,1137,NA,"G",NA,0,0,0,1,9,9,0,23,1,1,4,11,7,0,20,1,2,0,1,5,2,1,20,0,7,2,1,0,0,997,0,0,0,7,7,5,2010,4,5,405,0,56,0,0,0,"************",0,99,99,0
"77",42,420495,2,1,1,0,43,3,5,3,7,11,12,6,0,12,12443,20,2006,"P","FORD","FRE","SV",6,17,4275,NA,0,1208,NA,"G",NA,0,0,0,0,9,9,0,30,1,1,4,11,3,0,20,0,0,1,0,5,2,1,23,1,7,2,1,0,0,606,0,0,0,7,3,5,2010,3,55,355,0,48,0,0,0,"************",0,99,99,0
"78",42,420584,2,1,1,0,101,16,6,1,0,11,12,2,0,37,37032,4,2000,"P","HOND","ULX","4D",0,17,3053,NA,0,1069,NA,"G",NA,0,0,0,0,12,12,0,48,1,1,4,11,7,0,1,0,0,1,1,1,2,1,27,0,1,2,1,0,0,1,0,0,5,0,16,6,2010,1,37,137,0,37,0,0,0,"************",0,99,99,0
"79",42,420939,2,1,1,0,43,15,9,21,37,11,12,2,0,20,20037,4,1998,"P","CHEV","M/L","4D",98,17,3100,NA,0,1070,NA,"G",NA,0,0,0,0,12,12,0,61,1,1,4,11,7,0,1,0,0,1,1,1,2,1,21,0,1,2,1,0,0,1,0,0,0,7,15,9,2010,21,37,2137,0,0,0,0,0,"************",0,99,99,0
"80",42,420956,2,1,1,0,3,18,9,23,40,11,12,2,0,55,55036,3,2008,"P","HYUN","AGS","2H",8,17,2467,NA,0,984,NA,"G",NA,0,0,0,1,12,12,0,21,1,1,4,11,3,0,8,0,0,0,1,1,2,1,19,0,1,2,1,0,0,1,0,0,0,7,18,9,2010,23,57,2357,0,17,0,0,0,"************",0,99,99,0
"81",42,421055,1,1,1,0,3,29,11,0,41,11,43,0,0,12,12461,21,1997,"T","FORD","15V","IC",97,17,NA,2,0,1380,"VAN","G",NA,0,0,0,1,14,11,0,40,1,1,4,11,7,0,8,1,2,0,1,5,2,1,24,0,7,2,1,0,0,997,0,0,5,0,29,11,2010,0,59,59,0,18,0,0,0,"************",0,99,99,0
"82",42,421116,2,1,1,0,101,25,11,2,24,11,12,2,0,52,52034,4,2005,"P","MITS","ELM","4D",5,17,3351,NA,0,1083,NA,"G",NA,0,0,0,0,12,12,0,31,1,1,4,11,7,0,8,0,0,1,1,5,2,1,20,1,7,2,1,0,0,1,0,0,0,7,25,11,2010,3,14,314,0,50,0,0,0,"************",0,99,99,0
"83",42,421116,2,2,1,0,101,25,11,2,24,11,12,2,0,58,58035,4,2001,"P","INFI","I30","4D",1,17,3227,NA,0,1063,NA,"G",NA,0,0,0,0,12,12,0,23,1,1,4,11,3,0,8,0,0,1,1,5,2,1,3,0,7,2,1,0,0,1,0,0,5,0,25,11,2010,3,30,330,1,6,0,0,0,"************",0,99,99,0
"84",42,420648,2,1,1,0,17,20,7,22,33,11,12,1,0,37,37706,80,1981,"M","HOND","C9C","RS",81,17,NA,NA,NA,NA,NA,NA,902,0,0,0,0,12,12,0,58,1,1,4,11,17,0,0,8,0,0,1,1,2,1,17,0,1,2,1,0,0,1,0,0,5,0,29,7,2010,19,5,1905,212,32,0,0,0,"************",0,99,99,0
"85",44,440015,3,0,1,1,7,3,4,2,35,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,5,4,0,96,8,97,8,0,0,1,5,2,1,15,8,8,2,1,0,0,606,0,0,0,7,3,4,2010,2,48,248,0,13,0,0,0,"************",0,7,1,11
"86",44,440021,1,1,2,0,7,18,4,2,5,11,18,0,0,42,42042,4,2009,"P","MERZ","C4A","4D",9,17,3737,NA,0,1087,NA,"G",NA,0,0,0,1,1,1,0,43,1,2,4,13,7,0,8,0,0,0,9,9,2,1,25,8,8,2,1,0,0,1,0,0,5,0,18,4,2010,2,35,235,0,30,0,0,0,"************",0,7,1,0
"87",44,440026,1,1,1,0,7,23,5,19,44,11,24,0,0,12,12401,14,2000,"P","FORD","EPR","UT",0,17,4274,NA,0,1116,NA,"G",NA,0,0,0,1,12,12,0,46,1,1,4,11,3,0,1,0,0,1,9,9,2,1,25,9,8,2,1,0,0,1,0,0,0,7,23,5,2010,19,50,1950,0,6,0,0,0,"************",0,7,1,0
"88",44,440033,1,1,1,0,7,23,6,21,17,11,25,0,0,37,37706,80,1995,"M","HOND","CR9","RS",95,17,NA,NA,NA,NA,NA,NA,900,0,0,0,0,1,1,0,33,1,1,4,11,17,0,0,8,0,0,0,8,2,1,3,0,8,2,1,0,0,1,0,0,0,7,23,6,2010,21,28,2128,0,11,0,0,0,"************",0,7,1,0
"89",44,440034,1,1,1,0,7,19,6,1,22,11,25,0,0,72,72706,80,2007,"M","HD","FLF","RS",7,17,NA,NA,NA,NA,NA,NA,1584,0,0,0,0,1,1,0,37,1,1,4,11,17,0,0,8,0,0,0,8,2,1,21,0,8,2,1,0,0,1,0,0,0,7,19,6,2010,1,28,128,0,6,0,0,0,"************",0,4,1,0
"90",44,440046,3,2,1,0,3,17,8,1,54,11,12,6,0,12,12037,4,2010,"P","FORD","FSE","4D",10,17,2623,NA,0,1029,NA,"G",NA,0,0,0,1,12,11,0,19,1,1,3,11,7,0,8,1,9,0,1,9,2,1,9,1,8,2,1,0,0,1,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"91",44,440047,2,1,1,0,7,20,8,1,45,11,12,6,0,32,32042,4,2001,"P","AUDI","A64","4D",1,17,3891,NA,0,1086,NA,"G",NA,0,0,0,1,12,13,0,21,1,1,4,11,3,0,2,0,0,9,1,9,2,1,16,8,8,2,1,0,0,606,0,0,0,7,20,8,2010,2,0,200,0,15,0,0,0,"************",0,7,1,0
"92",50,500008,1,1,1,0,17,20,4,1,44,1,52,0,0,48,48038,6,2003,"P","SUBA","ITS","SW",3,17,3045,NA,0,994,NA,"G",NA,0,0,0,1,99,61,0,24,1,1,4,11,3,0,20,2,1,0,1,1,2,1,22,0,1,2,1,0,0,1,0,0,0,7,20,4,2010,1,44,144,0,0,0,0,0,"************",0,7,1,0
"93",50,500055,2,1,2,0,23,4,12,18,4,1,24,0,0,2,2404,14,2004,"T","JEEP","LCF","4W",4,17,NA,1,0,1059,"GCK","G",NA,0,0,0,0,6,8,0,20,1,2,4,21,7,0,99,1,9,0,0,9,2,1,8,0,8,2,1,1,0,401,600,0,5,0,4,12,2010,19,24,1924,1,20,0,0,0,"************",0,7,1,0
"94",9,90050,1,1,1,0,11,30,1,9,6,11,35,0,0,20,20039,5,2004,"P","CHEV","AVO","4D",4,17,2343,NA,0,976,NA,"G",NA,0,0,0,1,14,13,0,25,2,1,4,11,3,0,1,0,0,1,1,1,2,1,4,0,1,2,1,0,0,1,0,0,0,7,30,1,2010,99,99,9999,999,99,0,0,0,"************",0,7,1,0
"95",9,90114,3,1,1,0,3,27,6,0,31,11,12,2,0,35,35047,4,2006,"P","NISS","ASL","4D",6,17,2915,NA,0,1102,NA,"G",NA,0,0,0,0,12,12,0,32,2,1,4,11,3,0,1,0,0,1,1,1,2,1,10,0,1,2,1,0,0,1,0,0,0,7,27,6,2010,0,52,52,0,21,0,0,0,"************",0,2,1,0
"96",9,90183,1,0,1,1,9,21,8,22,54,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,5,4,0,96,8,97,8,0,0,1,1,2,1,28,1,1,2,1,0,0,407,0,0,5,0,21,8,2010,23,40,2340,0,46,37,0,0,"************",0,7,1,11
"97",9,90189,2,2,1,0,3,25,8,2,32,11,12,6,0,2,2404,14,1997,"T","JEEP","LRT","4W",97,17,NA,1,0,1059,"GCK","G",NA,0,0,0,0,83,83,0,17,2,1,2,11,3,0,20,0,0,0,1,1,2,1,6,0,1,2,1,0,0,1,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"98",9,90201,1,1,2,0,1,29,10,2,9,11,42,0,0,30,30040,4,2007,"P","VOLK","JET","4D",7,17,3193,NA,0,1015,NA,"G",NA,0,0,0,2,12,99,0,20,2,2,4,13,3,0,1,0,0,0,8,9,2,1,15,8,8,2,1,0,0,996,0,0,0,7,29,10,2010,2,35,235,0,26,0,0,0,"************",0,7,1,0
"99",25,250011,1,1,1,0,5,24,1,20,28,11,24,0,0,12,12017,4,1999,"P","FORD","TSE","4D",99,17,3353,NA,0,1085,NA,"G",NA,0,0,0,1,81,98,0,65,2,1,4,11,3,0,1,2,2,0,0,5,2,1,11,8,8,2,1,1,0,695,401,0,5,0,24,1,2010,21,31,2131,1,3,0,0,0,"************",9,7,1,0
"100",25,250123,2,1,1,0,27,17,7,3,20,11,12,2,0,20,20404,14,2005,"P","CHEV","EQU","UT",5,17,3776,NA,0,1125,NA,"G",NA,0,0,0,0,12,12,0,23,2,1,4,11,7,0,1,0,0,0,8,9,2,1,23,8,8,2,1,1,0,407,402,0,0,7,17,7,2010,3,30,330,0,10,0,0,0,"************",0,7,1,0
"101",25,250247,2,1,1,0,13,11,12,5,13,11,12,2,0,55,55035,4,2008,"P","HYUN","GST","4D",8,17,2723,NA,0,1043,NA,"G",NA,0,0,0,0,12,12,0,29,2,1,4,11,3,0,20,0,0,1,8,9,2,1,12,8,8,2,1,0,0,1,0,0,0,7,11,12,2010,5,30,530,0,17,0,0,0,"************",0,7,1,0
"102",25,250311,2,1,1,0,9,17,7,4,17,11,24,0,0,21,21023,4,2000,"P","OLDS","ILS","4D",0,17,3455,NA,0,1090,NA,"G",NA,0,0,0,0,62,62,0,21,2,1,4,11,7,0,1,1,9,0,8,9,2,1,13,8,8,2,1,0,0,1,0,0,0,7,17,7,2010,4,28,428,0,11,0,0,0,"************",0,7,1,0
"103",33,330016,1,1,1,0,13,10,2,17,0,1,1,0,0,30,30040,4,2006,"P","VOLK","JOP","4D",6,17,3118,NA,0,1015,NA,"G",NA,0,0,0,1,0,81,0,54,2,1,4,11,7,0,20,1,6,0,1,1,2,1,22,8,8,2,1,0,0,1,0,0,0,7,10,2,2010,17,0,1700,0,0,0,0,0,"************",0,7,1,0
"104",33,330019,1,1,1,0,11,6,3,14,54,11,1,0,0,20,20482,31,2002,"T","CHEV","KAV","CW",2,17,NA,2,0,1300,"AVL","G",NA,0,0,0,1,0,83,1,50,2,1,4,11,7,0,1,1,2,0,1,1,2,1,33,1,1,2,1,0,0,603,0,0,0,7,6,3,2010,14,54,1454,0,0,0,0,0,"************",0,7,1,0
"105",34,340419,1,1,3,0,19,12,9,2,2,1,24,0,0,12,12401,14,2006,"P","FORD","EPR","UT",6,17,4310,NA,0,1137,NA,"G",NA,0,0,0,0,11,62,0,42,2,2,4,21,7,0,20,1,2,0,1,1,2,1,1,0,1,2,1,0,0,1,0,0,5,0,12,9,2010,2,20,220,0,18,0,0,0,"************",0,7,2,0
"106",34,340144,1,1,2,0,27,19,4,0,11,11,24,0,0,35,35481,31,2008,"T","NISS","TXP","CW",8,17,NA,2,0,1398,"TTN","G",NA,0,0,0,1,1,0,0,19,2,2,4,21,7,0,0,1,9,0,1,5,2,1,15,8,8,2,1,0,0,1,0,0,0,7,19,4,2010,2,36,236,2,25,0,0,0,"************",0,7,1,0
"107",34,340197,2,1,1,0,5,14,5,22,52,11,24,0,0,37,37031,2,1988,"P","HOND","CSI","2H",88,17,1951,NA,0,906,NA,"G",NA,0,0,0,1,1,4,0,39,2,1,4,11,7,0,20,1,9,0,1,1,2,1,31,0,1,2,1,0,0,1,0,0,0,7,14,5,2010,22,52,2252,0,0,0,0,0,"************",0,2,1,0
"108",34,340228,1,1,1,0,7,13,7,19,52,11,1,0,0,20,20016,4,2000,"P","CHEV","CAV","4D",0,17,2676,NA,0,1041,NA,"G",NA,0,0,0,2,0,13,0,30,2,1,4,11,3,0,1,0,0,1,1,1,2,1,1,0,1,2,1,0,0,1,0,0,5,0,20,7,2010,0,37,37,148,45,0,0,0,"************",0,7,1,0
"109",34,340294,1,1,3,0,35,2,7,3,14,11,33,0,0,34,34036,1,2006,"P","BMW","650","CV",6,17,4277,NA,0,1094,NA,"G",NA,0,0,0,1,14,13,0,24,2,2,4,21,7,0,0,1,9,0,1,1,2,1,25,8,8,2,1,0,0,1,0,0,0,7,2,7,2010,3,58,358,0,44,0,0,0,"************",0,4,2,0
"110",34,340321,1,1,1,0,13,21,8,1,55,11,33,0,0,54,54032,4,1993,"P","ACUR","LEL","4D",93,17,3170,NA,0,1146,NA,"G",NA,0,0,0,1,14,14,0,25,2,1,2,11,7,0,1,0,0,0,1,1,2,1,11,8,8,2,1,0,0,1,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"111",34,340389,1,1,2,0,21,30,9,22,34,11,5,0,0,34,34401,14,2001,"P","BMW","BX5","UT",1,17,4519,NA,0,1110,NA,"G",NA,0,0,0,0,0,0,0,41,2,2,4,13,7,0,20,0,0,0,1,1,2,1,2,0,1,2,1,0,0,1,0,0,5,0,30,9,2010,23,22,2322,0,48,0,0,0,"************",0,7,1,0
"112",34,340392,1,1,2,0,19,18,9,20,10,11,1,0,0,38,38401,14,2000,"P","ISU","TRO","UT",0,17,4455,NA,0,1087,NA,"G",NA,0,0,0,1,0,98,0,63,2,2,4,13,3,0,20,0,0,0,1,1,2,1,3,8,8,2,1,0,0,1,0,0,5,0,18,9,2010,23,0,2300,2,50,0,0,0,"************",0,7,2,0
"113",34,340424,1,1,1,0,35,1,9,14,46,11,24,0,0,6,6051,4,2005,"P","CHRY","3TR","4D",5,17,3675,NA,0,1200,NA,"G",NA,0,0,0,0,10,12,0,89,2,1,4,11,7,0,1,0,0,0,1,1,2,1,1,0,1,2,1,0,0,1,0,0,5,0,1,9,2010,15,34,1534,0,48,0,0,0,"************",0,7,1,0
"114",34,340438,2,1,1,0,35,10,10,19,56,11,12,7,0,34,34034,2,2011,"P","BMW","2XS","CP",11,17,3627,NA,0,1087,NA,"G",NA,0,0,0,0,1,3,0,37,2,1,1,11,3,0,20,0,0,0,1,1,2,1,8,0,1,2,1,0,0,1,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"115",34,340459,2,0,1,1,39,3,11,23,23,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2,5,4,0,96,8,97,8,0,0,1,1,2,1,17,1,1,2,1,1,0,402,407,0,0,7,4,11,2010,1,40,140,2,17,37,0,0,"************",0,7,1,11
"116",34,340477,1,1,1,0,13,10,12,1,38,11,1,0,0,49,49050,3,2008,"P","TOYT","SXC","LB",8,17,2905,NA,0,1063,NA,"G",NA,0,0,0,2,0,99,0,24,2,1,4,11,7,0,2,1,9,0,1,1,2,1,10,0,1,2,1,0,0,1,0,0,0,7,10,12,2010,3,11,311,1,33,0,0,0,"************",0,7,1,0
"117",36,360018,1,0,1,1,81,22,1,5,58,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,5,4,0,96,8,97,8,0,0,8,9,2,1,16,8,8,2,1,0,0,1,0,0,3,0,22,1,2010,99,99,9999,999,99,0,0,0,"************",0,99,99,11
"118",36,360100,1,0,1,1,43,20,2,4,30,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,5,4,0,96,8,97,8,0,0,8,9,2,1,26,8,8,2,1,0,0,1,0,0,0,7,20,2,2010,4,30,430,0,0,0,0,0,"************",0,7,1,11
"119",36,360313,1,1,1,0,27,21,3,2,55,1,35,0,0,20,20022,2,2007,"P","CHEV","SSC","CP",7,17,2991,NA,0,1033,NA,"G",NA,0,0,0,1,12,13,0,23,2,1,4,11,3,0,20,0,0,0,1,9,2,1,21,8,8,2,1,0,0,1,0,0,0,7,21,3,2010,4,15,415,1,20,0,0,0,"************",0,7,1,0
"120",42,420146,2,1,1,0,75,13,3,0,5,1,12,2,0,22,22016,2,1998,"P","PONT","SFS","CP",98,17,2637,NA,0,1041,NA,"G",NA,0,0,0,0,12,12,0,26,2,1,5,11,7,0,1,0,0,1,1,1,2,1,17,0,1,2,1,0,0,1,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"121",42,420557,1,1,1,0,33,1,7,18,29,1,24,0,0,98,98706,80,2004,"U",NA,NA,NA,9,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,11,0,36,2,1,4,11,17,0,0,8,0,0,0,5,2,1,1,0,7,2,1,0,0,606,0,0,1,0,1,7,2010,19,22,1922,0,53,0,0,0,"************",0,99,99,0
"122",42,420846,1,1,1,0,49,1,8,15,15,1,35,0,0,7,7442,20,2006,"P","DODG","CAR","SV",6,17,4252,NA,0,1193,NA,"G",NA,0,0,0,1,1,0,0,39,2,1,5,11,3,0,20,0,0,0,1,1,2,1,14,1,7,2,1,0,0,997,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"123",42,420041,2,1,1,0,79,10,1,2,59,11,1,0,0,20,20022,4,2005,"P","CHEV","BLS","4D",5,17,3216,NA,0,1033,NA,"G",NA,0,0,0,2,0,18,1,21,2,1,4,11,7,0,99,1,9,0,9,9,2,1,17,9,8,0,0,0,0,0,0,0,0,7,10,1,2010,4,27,427,1,28,0,0,0,"************",0,99,99,0
"124",42,420215,1,0,1,1,79,8,4,2,10,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,5,4,0,96,8,97,8,0,0,1,5,2,1,24,0,7,2,1,0,0,1,0,0,0,7,8,4,2010,3,10,310,1,0,0,0,0,"************",0,99,99,11
"125",42,420222,1,1,2,0,101,18,4,6,27,11,25,0,0,19,19421,15,2005,"P","CADI","ESC","UT",5,17,5571,NA,0,1160,NA,"G",NA,0,0,0,1,10,1,0,24,2,2,4,13,7,0,8,1,2,0,8,9,2,1,7,8,8,2,2,0,0,996,0,0,0,7,18,4,2010,6,57,657,0,30,0,0,0,"************",0,99,99,0
"126",42,420346,1,1,3,0,81,11,5,3,12,11,24,0,0,12,12016,4,2003,"P","FORD","CVP","4D",3,17,3946,NA,0,1147,NA,"G",NA,0,0,0,0,11,11,1,23,2,2,4,99,7,0,0,0,0,1,8,9,2,1,10,8,8,2,1,0,0,603,0,0,0,7,11,5,2010,4,27,427,1,15,0,0,0,"************",0,99,99,0
"127",42,420642,1,1,1,0,19,23,8,1,0,11,59,0,0,55,55035,5,2003,"P","HYUN","EST","4H",3,17,2635,NA,0,1027,NA,"G",NA,0,0,0,1,11,0,0,38,2,1,4,11,3,0,2,2,1,1,1,1,2,1,17,0,7,2,1,0,0,1,0,0,1,0,23,8,2010,3,39,339,2,39,0,0,0,"************",0,99,99,0
"128",44,440046,3,2,2,0,3,17,8,1,54,11,12,6,0,12,12037,4,2010,"P","FORD","FSE","4D",10,17,2623,NA,0,1029,NA,"G",NA,0,0,0,1,12,11,0,17,2,2,4,23,7,0,8,1,9,0,8,9,2,1,8,8,8,2,1,0,0,1,0,0,5,0,17,8,2010,2,26,226,0,32,0,0,0,"************",0,4,2,0
"129",17,170005,4,1,1,0,23,5,1,2,15,1,12,8,0,22,22002,4,1997,"P","PONT","BVS","4D",97,17,3350,NA,0,1108,NA,"G",NA,0,0,0,0,63,12,0,26,1,1,4,11,3,0,20,0,0,1,1,9,2,1,30,8,8,2,1,0,0,695,0,0,0,7,5,1,2010,2,15,215,0,0,0,0,0,"************",0,7,1,0
"130",17,170359,2,1,1,0,143,2,7,17,0,1,1,0,0,12,12471,30,1994,"T","FORD","RNS","PS",94,17,NA,1,0,1250,"RNG","G",NA,0,0,0,1,0,98,0,29,1,1,4,11,99,0,20,0,0,0,0,9,2,1,5,8,8,0,0,0,0,0,0,0,0,7,2,7,2010,18,0,1800,1,0,0,0,0,"************",0,7,1,0
"131",17,170411,3,3,1,0,199,17,7,10,15,1,12,6,0,72,72706,80,2007,"M","HD","STC","RS",7,17,NA,NA,NA,NA,NA,NA,1584,0,0,0,0,11,98,0,48,1,1,4,11,17,0,0,8,0,0,0,9,2,1,21,8,8,2,1,1,1,407,402,998,5,0,17,7,2010,10,40,1040,0,25,0,0,0,"************",0,7,1,0
"132",17,170750,2,1,1,0,27,17,11,4,53,1,12,2,0,20,20024,6,2010,"P","CHEV","TRV","UT",10,17,4790,NA,0,1189,NA,"G",NA,0,0,0,0,12,98,1,39,1,1,4,11,3,0,1,0,0,1,1,9,2,1,16,8,8,2,1,0,0,1,0,0,5,0,17,11,2010,6,1,601,1,8,0,0,0,"************",0,7,1,0
"133",17,170080,1,0,1,1,55,6,3,3,18,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,5,4,0,96,8,97,8,0,0,1,5,2,1,22,8,8,2,1,0,0,1,0,0,0,7,6,3,2010,3,18,318,0,0,0,0,0,"************",0,7,1,11
"134",17,170135,1,1,1,0,197,6,4,23,45,11,24,0,0,71,71705,80,2004,"U",NA,NA,NA,4,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12,12,0,35,1,1,4,11,16,0,0,8,0,0,1,9,2,1,21,8,8,2,1,0,0,606,0,0,0,7,7,4,2010,0,25,25,0,40,0,0,0,"************",0,7,1,0
"135",17,170149,2,1,2,0,31,15,3,22,57,11,25,0,0,58,58039,6,2003,"P","INFI","IFX","UT",3,17,2170,NA,0,1122,NA,"G",NA,0,0,0,1,82,98,0,28,1,2,4,13,7,0,8,1,9,0,8,9,2,1,14,8,8,2,1,0,0,1,0,0,0,7,16,3,2010,4,20,420,5,23,0,0,0,"************",0,1,1,0
"136",17,170193,2,1,1,0,97,1,5,2,35,11,12,1,0,63,63441,20,2002,"P","KIA","SED","SV",2,17,4709,NA,0,1145,NA,"G",NA,0,0,0,1,12,98,0,31,1,1,4,11,99,0,1,2,9,0,9,9,2,1,20,8,8,2,1,0,0,1,0,0,5,0,1,5,2010,4,0,400,1,25,0,0,0,"************",0,7,2,0
"137",17,170197,1,1,2,0,31,5,5,23,24,11,1,0,0,20,20022,4,2008,"P","CHEV","BLS","4D",8,17,3216,NA,0,1033,NA,"G",NA,0,0,0,1,0,98,0,25,1,2,4,13,7,0,1,0,0,1,8,9,2,1,9,8,8,2,1,0,0,1,0,0,5,0,6,5,2010,0,21,21,0,57,0,0,0,"************",0,7,2,0
"138",17,170235,2,2,1,0,31,3,5,21,52,11,12,6,0,18,18002,4,1998,"P","BUIC","LLF","4D",98,17,3370,NA,0,1108,NA,"G",NA,0,0,0,0,9,98,0,56,1,1,4,11,3,0,20,0,0,1,8,9,2,1,16,8,8,2,1,0,0,1,0,0,5,0,3,5,2010,22,38,2238,0,46,0,0,0,"************",0,1,1,0
"139",17,170317,1,1,1,0,31,12,6,16,27,11,52,0,0,20,20009,2,1999,"P","CHEV","Z28","CP",99,17,3439,NA,0,1011,NA,"G",NA,0,0,0,0,12,98,0,24,1,1,4,11,99,0,20,0,0,0,9,9,2,1,6,8,8,2,1,0,0,1,0,0,0,7,12,6,2010,17,4,1704,0,37,0,0,0,"************",0,7,1,0
"140",17,170329,1,1,1,0,163,23,6,19,45,11,1,0,0,22,22019,2,2007,"P","PONT","G/5","CP",7,17,2991,NA,0,1035,NA,"G",NA,0,0,0,1,0,98,0,20,1,1,2,11,3,0,20,0,0,0,1,9,2,1,16,8,8,0,0,0,0,0,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
